price,pair_id,seed,mirror,pos_a,comp_a,comp_b,cost_a,cost_b,winner_label,turns,unresolved
B,57,1,1,P2,2w2c1b,3w1c1b,36,34,A,27,false
B,57,2,0,P1,2w2c1b,3w1c1b,36,34,A,23,false
B,57,2,1,P2,2w2c1b,3w1c1b,36,34,A,20,false
B,57,3,0,P1,2w2c1b,3w1c1b,36,34,B,19,false
B,57,3,1,P2,2w2c1b,3w1c1b,36,34,A,18,false
B,57,4,0,P1,2w2c1b,3w1c1b,36,34,A,29,false
B,57,4,1,P2,2w2c1b,3w1c1b,36,34,A,26,false
B,57,5,0,P1,2w2c1b,3w1c1b,36,34,B,23,false
B,57,5,1,P2,2w2c1b,3w1c1b,36,34,A,28,false
B,57,6,0,P1,2w2c1b,3w1c1b,36,34,B,18,false
B,57,6,1,P2,2w2c1b,3w1c1b,36,34,B,25,false
B,57,7,0,P1,2w2c1b,3w1c1b,36,34,B,18,false
B,57,7,1,P2,2w2c1b,3w1c1b,36,34,B,17,false
B,57,8,0,P1,2w2c1b,3w1c1b,36,34,A,25,false
B,57,8,1,P2,2w2c1b,3w1c1b,36,34,A,18,false
B,57,9,0,P1,2w2c1b,3w1c1b,36,34,A,23,false
B,57,9,1,P2,2w2c1b,3w1c1b,36,34,A,29,false
B,57,10,0,P1,2w2c1b,3w1c1b,36,34,A,22,false
B,57,10,1,P2,2w2c1b,3w1c1b,36,34,A,25,false
B,57,11,0,P1,2w2c1b,3w1c1b,36,34,A,20,false
B,57,11,1,P2,2w2c1b,3w1c1b,36,34,A,18,false
B,57,12,0,P1,2w2c1b,3w1c1b,36,34,A,30,false
B,57,12,1,P2,2w2c1b,3w1c1b,36,34,B,26,false
B,57,13,0,P1,2w2c1b,3w1c1b,36,34,A,21,false
B,57,13,1,P2,2w2c1b,3w1c1b,36,34,A,25,false
B,57,14,0,P1,2w2c1b,3w1c1b,36,34,draw,100,true
B,57,14,1,P2,2w2c1b,3w1c1b,36,34,A,24,false
B,57,15,0,P1,2w2c1b,3w1c1b,36,34,A,24,false
B,57,15,1,P2,2w2c1b,3w1c1b,36,34,B,22,false
B,57,16,0,P1,2w2c1b,3w1c1b,36,34,B,22,false
B,57,16,1,P2,2w2c1b,3w1c1b,36,34,A,18,false
B,57,17,0,P1,2w2c1b,3w1c1b,36,34,A,31,false
B,57,17,1,P2,2w2c1b,3w1c1b,36,34,B,29,false
B,57,18,0,P1,2w2c1b,3w1c1b,36,34,A,26,false
B,57,18,1,P2,2w2c1b,3w1c1b,36,34,A,20,false
B,57,19,0,P1,2w2c1b,3w1c1b,36,34,A,21,false
B,57,19,1,P2,2w2c1b,3w1c1b,36,34,A,22,false
B,57,20,0,P1,2w2c1b,3w1c1b,36,34,B,22,false
B,57,20,1,P2,2w2c1b,3w1c1b,36,34,A,22,false
B,58,1,0,P1,2w2c1b,3w3c0b,36,36,B,26,false
B,58,1,1,P2,2w2c1b,3w3c0b,36,36,B,19,false
B,58,2,0,P1,2w2c1b,3w3c0b,36,36,A,26,false
B,58,2,1,P2,2w2c1b,3w3c0b,36,36,B,17,false
B,58,3,0,P1,2w2c1b,3w3c0b,36,36,B,20,false
B,58,3,1,P2,2w2c1b,3w3c0b,36,36,B,21,false
B,58,4,0,P1,2w2c1b,3w3c0b,36,36,B,20,false
B,58,4,1,P2,2w2c1b,3w3c0b,36,36,B,20,false
B,58,5,0,P1,2w2c1b,3w3c0b,36,36,B,23,false
B,58,5,1,P2,2w2c1b,3w3c0b,36,36,B,23,false
B,58,6,0,P1,2w2c1b,3w3c0b,36,36,B,18,false
B,58,6,1,P2,2w2c1b,3w3c0b,36,36,B,19,false
B,58,7,0,P1,2w2c1b,3w3c0b,36,36,B,18,false
B,58,7,1,P2,2w2c1b,3w3c0b,36,36,A,22,false
B,58,8,0,P1,2w2c1b,3w3c0b,36,36,A,30,false
B,58,8,1,P2,2w2c1b,3w3c0b,36,36,B,15,false
B,58,9,0,P1,2w2c1b,3w3c0b,36,36,B,18,false
B,58,9,1,P2,2w2c1b,3w3c0b,36,36,A,25,false
B,58,10,0,P1,2w2c1b,3w3c0b,36,36,B,18,false
B,58,10,1,P2,2w2c1b,3w3c0b,36,36,B,27,false
B,58,11,0,P1,2w2c1b,3w3c0b,36,36,B,18,false
B,58,11,1,P2,2w2c1b,3w3c0b,36,36,B,20,false
B,58,12,0,P1,2w2c1b,3w3c0b,36,36,B,24,false
B,58,12,1,P2,2w2c1b,3w3c0b,36,36,A,22,false
B,58,13,0,P1,2w2c1b,3w3c0b,36,36,A,19,false
B,58,13,1,P2,2w2c1b,3w3c0b,36,36,B,15,false
B,58,14,0,P1,2w2c1b,3w3c0b,36,36,B,18,false
B,58,14,1,P2,2w2c1b,3w3c0b,36,36,B,27,false
B,58,15,0,P1,2w2c1b,3w3c0b,36,36,B,20,false
B,58,15,1,P2,2w2c1b,3w3c0b,36,36,A,24,false
B,58,16,0,P1,2w2c1b,3w3c0b,36,36,B,20,false
B,58,16,1,P2,2w2c1b,3w3c0b,36,36,B,19,false
B,58,17,0,P1,2w2c1b,3w3c0b,36,36,A,25,false
B,58,17,1,P2,2w2c1b,3w3c0b,36,36,B,23,false
B,58,18,0,P1,2w2c1b,3w3c0b,36,36,A,25,false
B,58,18,1,P2,2w2c1b,3w3c0b,36,36,A,24,false
B,58,19,0,P1,2w2c1b,3w3c0b,36,36,B,20,false
B,58,19,1,P2,2w2c1b,3w3c0b,36,36,A,24,false
B,58,20,0,P1,2w2c1b,3w3c0b,36,36,A,27,false
B,58,20,1,P2,2w2c1b,3w3c0b,36,36,B,21,false
B,59,1,0,P1,2w2c1b,4w0c1b,36,32,A,23,false
B,59,1,1,P2,2w2c1b,4w0c1b,36,32,A,46,false
B,59,2,0,P1,2w2c1b,4w0c1b,36,32,A,21,false
B,59,2,1,P2,2w2c1b,4w0c1b,36,32,A,27,false
B,59,3,0,P1,2w2c1b,4w0c1b,36,32,A,25,false
B,59,3,1,P2,2w2c1b,4w0c1b,36,32,A,23,false
B,59,4,0,P1,2w2c1b,4w0c1b,36,32,B,31,false
B,59,4,1,P2,2w2c1b,4w0c1b,36,32,B,23,false
B,59,5,0,P1,2w2c1b,4w0c1b,36,32,B,25,false
B,59,5,1,P2,2w2c1b,4w0c1b,36,32,B,25,false
B,59,6,0,P1,2w2c1b,4w0c1b,36,32,A,28,false
B,59,6,1,P2,2w2c1b,4w0c1b,36,32,B,19,false
B,59,7,0,P1,2w2c1b,4w0c1b,36,32,A,16,false
B,59,7,1,P2,2w2c1b,4w0c1b,36,32,B,19,false
B,59,8,0,P1,2w2c1b,4w0c1b,36,32,B,24,false
B,59,8,1,P2,2w2c1b,4w0c1b,36,32,A,20,false
B,59,9,0,P1,2w2c1b,4w0c1b,36,32,A,23,false
B,59,9,1,P2,2w2c1b,4w0c1b,36,32,A,26,false
B,59,10,0,P1,2w2c1b,4w0c1b,36,32,B,20,false
B,59,10,1,P2,2w2c1b,4w0c1b,36,32,A,24,false
B,59,11,0,P1,2w2c1b,4w0c1b,36,32,A,21,false
B,59,11,1,P2,2w2c1b,4w0c1b,36,32,A,22,false
B,59,12,0,P1,2w2c1b,4w0c1b,36,32,A,19,false
B,59,12,1,P2,2w2c1b,4w0c1b,36,32,B,25,false
B,59,13,0,P1,2w2c1b,4w0c1b,36,32,A,25,false
B,59,13,1,P2,2w2c1b,4w0c1b,36,32,A,20,false
B,59,14,0,P1,2w2c1b,4w0c1b,36,32,A,31,false
B,59,14,1,P2,2w2c1b,4w0c1b,36,32,A,23,false
B,59,15,0,P1,2w2c1b,4w0c1b,36,32,A,23,false
B,59,15,1,P2,2w2c1b,4w0c1b,36,32,A,20,false
B,59,16,0,P1,2w2c1b,4w0c1b,36,32,A,30,false
B,59,16,1,P2,2w2c1b,4w0c1b,36,32,B,26,false
B,59,17,0,P1,2w2c1b,4w0c1b,36,32,A,27,false
B,59,17,1,P2,2w2c1b,4w0c1b,36,32,A,31,false
B,59,18,0,P1,2w2c1b,4w0c1b,36,32,A,25,false
B,59,18,1,P2,2w2c1b,4w0c1b,36,32,A,18,false
B,59,19,0,P1,2w2c1b,4w0c1b,36,32,B,27,false
B,59,19,1,P2,2w2c1b,4w0c1b,36,32,B,21,false
B,59,20,0,P1,2w2c1b,4w0c1b,36,32,B,22,false
B,59,20,1,P2,2w2c1b,4w0c1b,36,32,A,37,false
B,60,1,0,P1,2w2c1b,4w2c0b,36,34,A,34,false
B,60,1,1,P2,2w2c1b,4w2c0b,36,34,B,25,false
B,60,2,0,P1,2w2c1b,4w2c0b,36,34,B,24,false
B,60,2,1,P2,2w2c1b,4w2c0b,36,34,A,31,false
B,60,3,0,P1,2w2c1b,4w2c0b,36,34,B,32,false
B,60,3,1,P2,2w2c1b,4w2c0b,36,34,A,25,false
B,60,4,0,P1,2w2c1b,4w2c0b,36,34,A,24,false
B,60,4,1,P2,2w2c1b,4w2c0b,36,34,B,21,false
B,60,5,0,P1,2w2c1b,4w2c0b,36,34,A,23,false
B,60,5,1,P2,2w2c1b,4w2c0b,36,34,B,21,false
B,60,6,0,P1,2w2c1b,4w2c0b,36,34,B,16,false
B,60,6,1,P2,2w2c1b,4w2c0b,36,34,B,25,false
B,60,7,0,P1,2w2c1b,4w2c0b,36,34,A,19,false
B,60,7,1,P2,2w2c1b,4w2c0b,36,34,A,20,false
B,60,8,0,P1,2w2c1b,4w2c0b,36,34,A,23,false
B,60,8,1,P2,2w2c1b,4w2c0b,36,34,B,23,false
B,60,9,0,P1,2w2c1b,4w2c0b,36,34,B,18,false
B,60,9,1,P2,2w2c1b,4w2c0b,36,34,A,23,false
B,60,10,0,P1,2w2c1b,4w2c0b,36,34,B,18,false
B,60,10,1,P2,2w2c1b,4w2c0b,36,34,A,22,false
B,60,11,0,P1,2w2c1b,4w2c0b,36,34,A,19,false
B,60,11,1,P2,2w2c1b,4w2c0b,36,34,B,25,false
B,60,12,0,P1,2w2c1b,4w2c0b,36,34,A,25,false
B,60,12,1,P2,2w2c1b,4w2c0b,36,34,A,27,false
B,60,13,0,P1,2w2c1b,4w2c0b,36,34,A,17,false
B,60,13,1,P2,2w2c1b,4w2c0b,36,34,A,30,false
B,60,14,0,P1,2w2c1b,4w2c0b,36,34,A,26,false
B,60,14,1,P2,2w2c1b,4w2c0b,36,34,B,29,false
B,60,15,0,P1,2w2c1b,4w2c0b,36,34,B,20,false
B,60,15,1,P2,2w2c1b,4w2c0b,36,34,A,22,false
B,60,16,0,P1,2w2c1b,4w2c0b,36,34,B,18,false
B,60,16,1,P2,2w2c1b,4w2c0b,36,34,B,27,false
B,60,17,0,P1,2w2c1b,4w2c0b,36,34,A,40,false
B,60,17,1,P2,2w2c1b,4w2c0b,36,34,B,23,false
B,60,18,0,P1,2w2c1b,4w2c0b,36,34,A,22,false
B,60,18,1,P2,2w2c1b,4w2c0b,36,34,A,28,false
B,60,19,0,P1,2w2c1b,4w2c0b,36,34,A,28,false
B,60,19,1,P2,2w2c1b,4w2c0b,36,34,A,26,false
B,60,20,0,P1,2w2c1b,4w2c0b,36,34,B,24,false
B,60,20,1,P2,2w2c1b,4w2c0b,36,34,B,21,false
B,61,1,0,P1,2w2c1b,5w1c0b,36,32,A,34,false
B,61,1,1,P2,2w2c1b,5w1c0b,36,32,A,25,false
B,61,2,0,P1,2w2c1b,5w1c0b,36,32,A,22,false
B,61,2,1,P2,2w2c1b,5w1c0b,36,32,A,22,false
B,61,3,0,P1,2w2c1b,5w1c0b,36,32,A,18,false
B,61,3,1,P2,2w2c1b,5w1c0b,36,32,A,17,false
B,61,4,0,P1,2w2c1b,5w1c0b,36,32,A,23,false
B,61,4,1,P2,2w2c1b,5w1c0b,36,32,A,27,false
B,61,5,0,P1,2w2c1b,5w1c0b,36,32,A,22,false
B,61,5,1,P2,2w2c1b,5w1c0b,36,32,A,21,false
B,61,6,0,P1,2w2c1b,5w1c0b,36,32,A,25,false
B,61,6,1,P2,2w2c1b,5w1c0b,36,32,A,24,false
B,61,7,0,P1,2w2c1b,5w1c0b,36,32,A,21,false
B,61,7,1,P2,2w2c1b,5w1c0b,36,32,A,21,false
B,61,8,0,P1,2w2c1b,5w1c0b,36,32,A,30,false
B,61,8,1,P2,2w2c1b,5w1c0b,36,32,A,31,false
B,61,9,0,P1,2w2c1b,5w1c0b,36,32,B,22,false
B,61,9,1,P2,2w2c1b,5w1c0b,36,32,A,20,false
B,61,10,0,P1,2w2c1b,5w1c0b,36,32,B,22,false
B,61,10,1,P2,2w2c1b,5w1c0b,36,32,B,27,false
B,61,11,0,P1,2w2c1b,5w1c0b,36,32,A,25,false
B,61,11,1,P2,2w2c1b,5w1c0b,36,32,A,22,false
B,61,12,0,P1,2w2c1b,5w1c0b,36,32,B,20,false
B,61,12,1,P2,2w2c1b,5w1c0b,36,32,B,23,false
B,61,13,0,P1,2w2c1b,5w1c0b,36,32,A,27,false
B,61,13,1,P2,2w2c1b,5w1c0b,36,32,B,25,false
B,61,14,0,P1,2w2c1b,5w1c0b,36,32,A,23,false
B,61,14,1,P2,2w2c1b,5w1c0b,36,32,B,31,false
B,61,15,0,P1,2w2c1b,5w1c0b,36,32,A,25,false
B,61,15,1,P2,2w2c1b,5w1c0b,36,32,A,24,false
B,61,16,0,P1,2w2c1b,5w1c0b,36,32,B,24,false
B,61,16,1,P2,2w2c1b,5w1c0b,36,32,B,29,false
B,61,17,0,P1,2w2c1b,5w1c0b,36,32,A,27,false
B,61,17,1,P2,2w2c1b,5w1c0b,36,32,A,24,false
B,61,18,0,P1,2w2c1b,5w1c0b,36,32,B,26,false
B,61,18,1,P2,2w2c1b,5w1c0b,36,32,A,18,false
B,61,19,0,P1,2w2c1b,5w1c0b,36,32,B,26,false
B,61,19,1,P2,2w2c1b,5w1c0b,36,32,A,30,false
B,61,20,0,P1,2w2c1b,5w1c0b,36,32,A,25,false
B,61,20,1,P2,2w2c1b,5w1c0b,36,32,A,40,false
B,62,1,0,P1,2w2c1b,7w0c0b,36,35,A,21,false
B,62,1,1,P2,2w2c1b,7w0c0b,36,35,B,21,false
B,62,2,0,P1,2w2c1b,7w0c0b,36,35,B,20,false
B,62,2,1,P2,2w2c1b,7w0c0b,36,35,B,25,false
B,62,3,0,P1,2w2c1b,7w0c0b,36,35,B,17,false
B,62,3,1,P2,2w2c1b,7w0c0b,36,35,A,25,false
B,62,4,0,P1,2w2c1b,7w0c0b,36,35,B,26,false
B,62,4,1,P2,2w2c1b,7w0c0b,36,35,B,26,false
B,62,5,0,P1,2w2c1b,7w0c0b,36,35,A,21,false
B,62,5,1,P2,2w2c1b,7w0c0b,36,35,A,26,false
B,62,6,0,P1,2w2c1b,7w0c0b,36,35,A,21,false
B,62,6,1,P2,2w2c1b,7w0c0b,36,35,A,26,false
B,62,7,0,P1,2w2c1b,7w0c0b,36,35,A,17,false
B,62,7,1,P2,2w2c1b,7w0c0b,36,35,B,19,false
B,62,8,0,P1,2w2c1b,7w0c0b,36,35,A,24,false
B,62,8,1,P2,2w2c1b,7w0c0b,36,35,B,25,false
B,62,9,0,P1,2w2c1b,7w0c0b,36,35,A,19,false
B,62,9,1,P2,2w2c1b,7w0c0b,36,35,B,21,false
B,62,10,0,P1,2w2c1b,7w0c0b,36,35,B,20,false
B,62,10,1,P2,2w2c1b,7w0c0b,36,35,B,31,false
B,62,11,0,P1,2w2c1b,7w0c0b,36,35,A,26,false
B,62,11,1,P2,2w2c1b,7w0c0b,36,35,A,24,false
B,62,12,0,P1,2w2c1b,7w0c0b,36,35,B,22,false
B,62,12,1,P2,2w2c1b,7w0c0b,36,35,B,22,false
B,62,13,0,P1,2w2c1b,7w0c0b,36,35,B,23,false
B,62,13,1,P2,2w2c1b,7w0c0b,36,35,A,33,false
B,62,14,0,P1,2w2c1b,7w0c0b,36,35,A,27,false
B,62,14,1,P2,2w2c1b,7w0c0b,36,35,A,31,false
B,62,15,0,P1,2w2c1b,7w0c0b,36,35,B,24,false
B,62,15,1,P2,2w2c1b,7w0c0b,36,35,A,20,false
B,62,16,0,P1,2w2c1b,7w0c0b,36,35,A,17,false
B,62,16,1,P2,2w2c1b,7w0c0b,36,35,B,29,false
B,62,17,0,P1,2w2c1b,7w0c0b,36,35,B,30,false
B,62,17,1,P2,2w2c1b,7w0c0b,36,35,B,29,false
B,62,18,0,P1,2w2c1b,7w0c0b,36,35,A,21,false
B,62,18,1,P2,2w2c1b,7w0c0b,36,35,B,19,false
B,62,19,0,P1,2w2c1b,7w0c0b,36,35,A,35,false
B,62,19,1,P2,2w2c1b,7w0c0b,36,35,B,29,false
B,62,20,0,P1,2w2c1b,7w0c0b,36,35,A,28,false
B,62,20,1,P2,2w2c1b,7w0c0b,36,35,B,25,false
B,63,1,0,P1,3w1c1b,3w3c0b,34,36,A,19,false
B,63,1,1,P2,3w1c1b,3w3c0b,34,36,B,19,false
B,63,2,0,P1,3w1c1b,3w3c0b,34,36,B,24,false
B,63,2,1,P2,3w1c1b,3w3c0b,34,36,B,21,false
B,63,3,0,P1,3w1c1b,3w3c0b,34,36,B,25,false
B,63,3,1,P2,3w1c1b,3w3c0b,34,36,B,17,false
B,63,4,0,P1,3w1c1b,3w3c0b,34,36,B,22,false
B,63,4,1,P2,3w1c1b,3w3c0b,34,36,B,27,false
B,63,5,0,P1,3w1c1b,3w3c0b,34,36,A,21,false
B,63,5,1,P2,3w1c1b,3w3c0b,34,36,B,23,false
B,63,6,0,P1,3w1c1b,3w3c0b,34,36,B,24,false
B,63,6,1,P2,3w1c1b,3w3c0b,34,36,B,17,false
B,63,7,0,P1,3w1c1b,3w3c0b,34,36,B,21,false
B,63,7,1,P2,3w1c1b,3w3c0b,34,36,A,22,false
B,63,8,0,P1,3w1c1b,3w3c0b,34,36,A,29,false
B,63,8,1,P2,3w1c1b,3w3c0b,34,36,B,23,false
B,63,9,0,P1,3w1c1b,3w3c0b,34,36,A,27,false
B,63,9,1,P2,3w1c1b,3w3c0b,34,36,A,25,false
B,63,10,0,P1,3w1c1b,3w3c0b,34,36,B,18,false
B,63,10,1,P2,3w1c1b,3w3c0b,34,36,B,21,false
B,63,11,0,P1,3w1c1b,3w3c0b,34,36,A,28,false
B,63,11,1,P2,3w1c1b,3w3c0b,34,36,B,19,false
B,63,12,0,P1,3w1c1b,3w3c0b,34,36,B,21,false
B,63,12,1,P2,3w1c1b,3w3c0b,34,36,A,21,false
B,63,13,0,P1,3w1c1b,3w3c0b,34,36,A,19,false
B,63,13,1,P2,3w1c1b,3w3c0b,34,36,A,26,false
B,63,14,0,P1,3w1c1b,3w3c0b,34,36,B,20,false
B,63,14,1,P2,3w1c1b,3w3c0b,34,36,B,21,false
B,63,15,0,P1,3w1c1b,3w3c0b,34,36,B,24,false
B,63,15,1,P2,3w1c1b,3w3c0b,34,36,B,21,false
B,63,16,0,P1,3w1c1b,3w3c0b,34,36,A,25,false
B,63,16,1,P2,3w1c1b,3w3c0b,34,36,B,19,false
B,63,17,0,P1,3w1c1b,3w3c0b,34,36,A,24,false
B,63,17,1,P2,3w1c1b,3w3c0b,34,36,B,18,false
B,63,18,0,P1,3w1c1b,3w3c0b,34,36,A,26,false
B,63,18,1,P2,3w1c1b,3w3c0b,34,36,B,23,false
B,63,19,0,P1,3w1c1b,3w3c0b,34,36,B,25,false
B,63,19,1,P2,3w1c1b,3w3c0b,34,36,B,21,false
B,63,20,0,P1,3w1c1b,3w3c0b,34,36,B,26,false
B,63,20,1,P2,3w1c1b,3w3c0b,34,36,B,21,false
B,64,1,0,P1,3w1c1b,4w0c1b,34,32,B,22,false
B,64,1,1,P2,3w1c1b,4w0c1b,34,32,A,26,false
B,64,2,0,P1,3w1c1b,4w0c1b,34,32,A,23,false
B,64,2,1,P2,3w1c1b,4w0c1b,34,32,A,20,false
B,64,3,0,P1,3w1c1b,4w0c1b,34,32,B,24,false
B,64,3,1,P2,3w1c1b,4w0c1b,34,32,A,25,false
B,64,4,0,P1,3w1c1b,4w0c1b,34,32,A,25,false
B,64,4,1,P2,3w1c1b,4w0c1b,34,32,B,23,false
B,64,5,0,P1,3w1c1b,4w0c1b,34,32,A,28,false
B,64,5,1,P2,3w1c1b,4w0c1b,34,32,B,25,false
B,64,6,0,P1,3w1c1b,4w0c1b,34,32,A,33,false
B,64,6,1,P2,3w1c1b,4w0c1b,34,32,B,21,false
B,64,7,0,P1,3w1c1b,4w0c1b,34,32,A,20,false
B,64,7,1,P2,3w1c1b,4w0c1b,34,32,B,21,false
B,64,8,0,P1,3w1c1b,4w0c1b,34,32,B,24,false
B,64,8,1,P2,3w1c1b,4w0c1b,34,32,B,25,false
B,64,9,0,P1,3w1c1b,4w0c1b,34,32,B,27,false
B,64,9,1,P2,3w1c1b,4w0c1b,34,32,B,27,false
B,64,10,0,P1,3w1c1b,4w0c1b,34,32,B,22,false
B,64,10,1,P2,3w1c1b,4w0c1b,34,32,A,25,false
B,64,11,0,P1,3w1c1b,4w0c1b,34,32,B,22,false
B,64,11,1,P2,3w1c1b,4w0c1b,34,32,A,22,false
B,64,12,0,P1,3w1c1b,4w0c1b,34,32,A,19,false
B,64,12,1,P2,3w1c1b,4w0c1b,34,32,A,28,false
B,64,13,0,P1,3w1c1b,4w0c1b,34,32,B,28,false
B,64,13,1,P2,3w1c1b,4w0c1b,34,32,A,21,false
B,64,14,0,P1,3w1c1b,4w0c1b,34,32,B,24,false
B,64,14,1,P2,3w1c1b,4w0c1b,34,32,A,27,false
B,64,15,0,P1,3w1c1b,4w0c1b,34,32,A,43,false
B,64,15,1,P2,3w1c1b,4w0c1b,34,32,A,22,false
B,64,16,0,P1,3w1c1b,4w0c1b,34,32,B,22,false
B,64,16,1,P2,3w1c1b,4w0c1b,34,32,A,21,false
B,64,17,0,P1,3w1c1b,4w0c1b,34,32,A,29,false
B,64,17,1,P2,3w1c1b,4w0c1b,34,32,A,31,false
B,64,18,0,P1,3w1c1b,4w0c1b,34,32,A,22,false
B,64,18,1,P2,3w1c1b,4w0c1b,34,32,A,22,false
B,64,19,0,P1,3w1c1b,4w0c1b,34,32,B,27,false
B,64,19,1,P2,3w1c1b,4w0c1b,34,32,B,25,false
B,64,20,0,P1,3w1c1b,4w0c1b,34,32,B,26,false
B,64,20,1,P2,3w1c1b,4w0c1b,34,32,B,47,false
B,65,1,0,P1,3w1c1b,4w2c0b,34,34,B,22,false
B,65,1,1,P2,3w1c1b,4w2c0b,34,34,A,22,false
B,65,2,0,P1,3w1c1b,4w2c0b,34,34,A,24,false
B,65,2,1,P2,3w1c1b,4w2c0b,34,34,A,25,false
B,65,3,0,P1,3w1c1b,4w2c0b,34,34,B,20,false
B,65,3,1,P2,3w1c1b,4w2c0b,34,34,A,27,false
B,65,4,0,P1,3w1c1b,4w2c0b,34,34,B,22,false
B,65,4,1,P2,3w1c1b,4w2c0b,34,34,A,30,false
B,65,5,0,P1,3w1c1b,4w2c0b,34,34,A,28,false
B,65,5,1,P2,3w1c1b,4w2c0b,34,34,A,29,false
B,65,6,0,P1,3w1c1b,4w2c0b,34,34,B,22,false
B,65,6,1,P2,3w1c1b,4w2c0b,34,34,B,22,false
B,65,7,0,P1,3w1c1b,4w2c0b,34,34,A,24,false
B,65,7,1,P2,3w1c1b,4w2c0b,34,34,A,24,false
B,65,8,0,P1,3w1c1b,4w2c0b,34,34,A,40,false
B,65,8,1,P2,3w1c1b,4w2c0b,34,34,B,31,false
B,65,9,0,P1,3w1c1b,4w2c0b,34,34,B,28,false
B,65,9,1,P2,3w1c1b,4w2c0b,34,34,A,23,false
B,65,10,0,P1,3w1c1b,4w2c0b,34,34,B,20,false
B,65,10,1,P2,3w1c1b,4w2c0b,34,34,B,26,false
B,65,11,0,P1,3w1c1b,4w2c0b,34,34,A,21,false
B,65,11,1,P2,3w1c1b,4w2c0b,34,34,B,23,false
B,65,12,0,P1,3w1c1b,4w2c0b,34,34,A,21,false
B,65,12,1,P2,3w1c1b,4w2c0b,34,34,A,20,false
B,65,13,0,P1,3w1c1b,4w2c0b,34,34,A,19,false
B,65,13,1,P2,3w1c1b,4w2c0b,34,34,B,21,false
B,65,14,0,P1,3w1c1b,4w2c0b,34,34,B,24,false
B,65,14,1,P2,3w1c1b,4w2c0b,34,34,B,21,false
B,65,15,0,P1,3w1c1b,4w2c0b,34,34,A,25,false
B,65,15,1,P2,3w1c1b,4w2c0b,34,34,A,23,false
B,65,16,0,P1,3w1c1b,4w2c0b,34,34,A,27,false
B,65,16,1,P2,3w1c1b,4w2c0b,34,34,B,21,false
B,65,17,0,P1,3w1c1b,4w2c0b,34,34,A,27,false
B,65,17,1,P2,3w1c1b,4w2c0b,34,34,B,23,false
B,65,18,0,P1,3w1c1b,4w2c0b,34,34,A,20,false
B,65,18,1,P2,3w1c1b,4w2c0b,34,34,A,24,false
B,65,19,0,P1,3w1c1b,4w2c0b,34,34,B,26,false
B,65,19,1,P2,3w1c1b,4w2c0b,34,34,B,25,false
B,65,20,0,P1,3w1c1b,4w2c0b,34,34,A,26,false
B,65,20,1,P2,3w1c1b,4w2c0b,34,34,B,21,false
B,66,1,0,P1,3w1c1b,5w1c0b,34,32,A,32,false
B,66,1,1,P2,3w1c1b,5w1c0b,34,32,A,27,false
B,66,2,0,P1,3w1c1b,5w1c0b,34,32,A,32,false
B,66,2,1,P2,3w1c1b,5w1c0b,34,32,A,22,false
B,66,3,0,P1,3w1c1b,5w1c0b,34,32,B,18,false
B,66,3,1,P2,3w1c1b,5w1c0b,34,32,A,18,false
B,66,4,0,P1,3w1c1b,5w1c0b,34,32,A,28,false
B,66,4,1,P2,3w1c1b,5w1c0b,34,32,A,24,false
B,66,5,0,P1,3w1c1b,5w1c0b,34,32,A,19,false
B,66,5,1,P2,3w1c1b,5w1c0b,34,32,A,27,false
B,66,6,0,P1,3w1c1b,5w1c0b,34,32,B,20,false
B,66,6,1,P2,3w1c1b,5w1c0b,34,32,B,21,false
B,66,7,0,P1,3w1c1b,5w1c0b,34,32,A,20,false
B,66,7,1,P2,3w1c1b,5w1c0b,34,32,B,17,false
B,66,8,0,P1,3w1c1b,5w1c0b,34,32,B,26,false
B,66,8,1,P2,3w1c1b,5w1c0b,34,32,A,24,false
B,66,9,0,P1,3w1c1b,5w1c0b,34,32,A,33,false
B,66,9,1,P2,3w1c1b,5w1c0b,34,32,A,25,false
B,66,10,0,P1,3w1c1b,5w1c0b,34,32,B,24,false
B,66,10,1,P2,3w1c1b,5w1c0b,34,32,A,20,false
B,66,11,0,P1,3w1c1b,5w1c0b,34,32,A,23,false
B,66,11,1,P2,3w1c1b,5w1c0b,34,32,A,24,false
B,66,12,0,P1,3w1c1b,5w1c0b,34,32,B,22,false
B,66,12,1,P2,3w1c1b,5w1c0b,34,32,B,21,false
B,66,13,0,P1,3w1c1b,5w1c0b,34,32,A,24,false
B,66,13,1,P2,3w1c1b,5w1c0b,34,32,A,17,false
B,66,14,0,P1,3w1c1b,5w1c0b,34,32,A,23,false
B,66,14,1,P2,3w1c1b,5w1c0b,34,32,B,27,false
B,66,15,0,P1,3w1c1b,5w1c0b,34,32,A,25,false
B,66,15,1,P2,3w1c1b,5w1c0b,34,32,A,30,false
B,66,16,0,P1,3w1c1b,5w1c0b,34,32,B,22,false
B,66,16,1,P2,3w1c1b,5w1c0b,34,32,B,25,false
B,66,17,0,P1,3w1c1b,5w1c0b,34,32,A,29,false
B,66,17,1,P2,3w1c1b,5w1c0b,34,32,A,30,false
B,66,18,0,P1,3w1c1b,5w1c0b,34,32,A,25,false
B,66,18,1,P2,3w1c1b,5w1c0b,34,32,A,24,false
B,66,19,0,P1,3w1c1b,5w1c0b,34,32,A,34,false
B,66,19,1,P2,3w1c1b,5w1c0b,34,32,A,26,false
B,66,20,0,P1,3w1c1b,5w1c0b,34,32,A,23,false
